bench,bpred,size,metric,value
m88ksim,tsbp_disabled,16KB,sim_num_insn,541138
m88ksim,tsbp_disabled,1MB,sim_num_insn,541138
m88ksim,tsbp_disabled,256KB,sim_num_insn,541138
m88ksim,tsbp_disabled,32KB,sim_num_insn,541138
m88ksim,tsbp_disabled,512KB,sim_num_insn,541138
m88ksim,tsbp_disabled,64KB,sim_num_insn,541138
perl,tsbp_disabled,128KB,sim_num_insn,10000001
perl,tsbp_disabled,16KB,sim_num_insn,10000001
perl,tsbp_disabled,1MB,sim_num_insn,10000001
perl,tsbp_disabled,256KB,sim_num_insn,10000001
perl,tsbp_disabled,32KB,sim_num_insn,10000001
perl,tsbp_disabled,512KB,sim_num_insn,10000001
perl,tsbp_disabled,64KB,sim_num_insn,10000001
vortex,tsbp_disabled,128KB,sim_num_insn,402533
vortex,tsbp_disabled,16KB,sim_num_insn,402533
vortex,tsbp_disabled,1MB,sim_num_insn,402533
vortex,tsbp_disabled,256KB,sim_num_insn,402533
vortex,tsbp_disabled,32KB,sim_num_insn,402533
vortex,tsbp_disabled,512KB,sim_num_insn,402533
vortex,tsbp_disabled,64KB,sim_num_insn,402533
